client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20907858.mp3	Саргьы, сынцәа, уара уқәаҵа аасҭа иеиӷьу сиҭап ҳәа сгәыӷуеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20907859.mp3	Урҭ реиҳараҩык, ражәа ақәныҟәара ҳәа акагьы рыдҳамбалеит. Аиашазы, рыбжеиҳараҩык имҩахҟьаҩцәаны иаҳԥылеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20907860.mp3	Уи адунеи иҽадҳәаланы данаанха, иҭахрақәа дрышьҭалеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20907861.mp3	Луҭ иакәзар, уигьы иуаажәлар абас реиҳәахьан:- Шәарҭ, жәларык рхы иаҭәарымшьацыз ԥхамшьарак ҟашәҵоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20907862.mp3	Агәаҟра иҭагылоу аӡәы ауал даҵазар, дманшәалахаанӡа иԥеиԥшра аҭахуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20925959.mp3	Амреи, уи шьыжьтәи ашәахәеи мсааит!	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20925960.mp3	Ииҭаху ишиҭаху аҟаҵара иақәиҭугьы иара иоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20925961.mp3	Иишаз, иԥшра-исахьала днагӡаны, иԥсы аҟынтә диҭәҳәеит.	0	1	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20925962.mp3	Аллаҳ ажәҩан аҟынтә аӡы лбаашьҭны, уи ала иԥсхьоу адгьыл аԥсы ахаиҵоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20925963.mp3	Шәахьыҟазаалак шәыҟаз, Аллаҳ зегьы џьара шәеизигоит. Аллаҳ хымԥада зегьы дырқәиҭуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20926053.mp3	Уаанӡа Ҭораи Инџьили ауааԥсыра рзы абас илашарбаганы илбааигахьан.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20926054.mp3	Уажәшьҭа азхаҵаҩцәа ргәаӷ ашьҭыхра шәаҟәыҵыр, шәара еиҳа ишәзеиӷьуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20926055.mp3	Ԥырхага ҳанаҭом, ҳара усгьы ҳанцәа иахь ҳхынҳәуеит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20926056.mp3	Аиашазы, абри аҟны иеилызкаауа рзы ҳәарада, аҵатәхәқәа ыҟоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20926057.mp3	Урҭ иҟарҵо зегьы башоуп, наунагӡагьы амца ԥсҭазаараны ироуеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929958.mp3	Дарбанзаалак аӡәы, адунеиаҿы аҵәы аршразы уаҩԥсык харада дҭаирхар, ауааԥсыра зегьы ишьит ҳәа дыԥхьаӡоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929959.mp3	Ишәаны иҟаз ауаа рыбжьара, Аллаҳ аразҟы зиҭаз ҩыџьа афырхацәа абас рҳәеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929960.mp3	Ари Ҭора аҟынгьы, Инџьил аҟынгьы, Аҟәырҟан аҟынгьы иҳәаз ажәа ауп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929961.mp3	Абри Аллаҳ иажәоуп! Аллаҳ иажәа дахьхәӡом.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929962.mp3	Амала, иаарласны иааирц шәыззыҳәо уи агәаҟра сара снапаҿы иҟам!	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929978.mp3	Амала зхы зсаз шәыбжьара ичмазаҩу, мамзаргьы хыхьк иаргәаҟуа ӡәыр дыҟазар, дычгааит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929979.mp3	Аллаҳ иҿаԥхьа ишәзыԥшу анажьреи арыцҳашьареи, урҭ иеидыркылаз амазара аасҭа кырӡа иеиӷьуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929980.mp3	Ахан быҩнал ҳәа ларҳәеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929981.mp3	Рааигәа Аллаҳ иԥҟара згәылоу Ҭора шыҟоугьы, уара ӡбаҩыс ушԥаҟарҵо?	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20929982.mp3	Ажәҩанқәеи адгьыли рыруаа Аллаҳ итәуп. Уи, амчраҵәҟьа иақәиҭу иоуп, зегьы здыруа иоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20930028.mp3	Насгьы Анцәа дугәаларшәала, шьыжьи хәылбыҽхеи ихьӡ еиҭаҳәала.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20930029.mp3	Хымԥада, акаамеҭ амшгьы ааираны иҟоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20930030.mp3	Ашәҟәи аҟәыӷареи дирҵарц азы ԥааимбарк дырзынашьҭны азхаҵаҩцәа аҭәашьара дуӡӡа рзааирыԥшит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20930031.mp3	Амца иалажьу, џьаҳанымтәи амаҵурауаа рахь рықәҿырҭуеит:- Шәынцәа шәиҳәа, мышкы иадамзаргьы ҳгәаҟра ирмаҷааит!- ҳәа.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20930032.mp3	Бжьыҭҟьак рыжәаҳҵеит. Ауасақәа рыҭраҿы иԥсаҟьаны иҭаԥсоу аҭәа иаҩызахеит.	0	0	thirties	male		ab	
a67f4435a6e643a8c6b4433b5e543616f1cc636a1d475cd3a025e055f6eaf4fbfddf623830f84a754bee8e77d11ba23be761b7327623b17d5ca33febc6c7fc9d	common_voice_ab_20932576.mp3	Мапкра имҩахнаҟьаз рыда, Аллаҳ иажәаԥҟарақәа аимакра аӡәгьы иҽазикуам.	0	0				ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935416.mp3	Абарҭ Луҭи иҩызцәеи ҳтәыла иалышәца! Избанзар арҭ ауаа рыцқьара мыцхәы иаԥырхагоуп!	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935417.mp3	Абзиара ҟазҵо Аллаҳгьы бзиа ибоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935418.mp3	Насгьы Аллаҳ зегьы ииашаны иӡбоит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935419.mp3	Ауаа рмазара еизшәырҳарц азы, наӡынала ԥсахра ирышәҭаз, Аллаҳ иҿаԥхьа иеизҳаӡом.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935420.mp3	Аллаҳ зегьы ишахәҭоу ала хылаԥшра риҭоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935520.mp3	Илашәу, ицыркьу, насгьы ичмазаҩу рзы игәырԥсам.	0	1	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20935521.mp3	Хымԥада, Аллаҳ, азхаҵаҩыҵәҟьақәагьы идыруеит, иазхаҵаҩцәоушәа ҟазҵогьы идыруеит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20942063.mp3	Уи нахыс, игәырӷьароу ԥсҭазаарак дагәылоуп.	0	1	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20942066.mp3	Ааи, инацәкьара аԥынҵақәаҵәҟьа рҟынӡа зегьы еиҭах раԥҵара ҳамч ақәхоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948002.mp3	Аҵәы рылырхуашәа аныжәбалак, урҭ ражәа рмыԥсахкәа уаҳа шәырмыдтәалан.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948003.mp3	Иԥсыз аиаҳәшьагьы ахшара длымамзар, лашьа дыԥсҭынхоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948004.mp3	Аллаҳ зегьы идыруеит, уи зыӡбарақәеи зусқәеи аҟәыӷара ргәылоу иоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948005.mp3	Жәларык руасақәа, ҵхыбжьон хылаԥшрада амхы иалаланы аҽаҩра аԥхасҭа арҭахьан.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948006.mp3	Убри ала саргьы сажәа насыгӡап. Сажәа ақәымныҟәара шәҽацәышәыхьча.	0	1	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948007.mp3	Ари ашәҟәы, амчреи аҟәыӷареи ирықәиҭу Аллаҳ иҟынтә хәҭа-хәҭала илбаагоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948008.mp3	Уи дҳаракӡоуп, хымԥада дагьдуӡӡоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948009.mp3	Абри ауаҩ, сашьа иоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948010.mp3	Дара убарҭ, уара иузылбаазгьы, уаанӡа илбаахьазгьы азхарҵоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948011.mp3	Сынцәа! Сара ибарақьаҭу ҭыԥк аҟны сылбаага!- ҳәа.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948038.mp3	Шәыбжьара акы анышәҭаххо зыхьӡ шәҳәо Аллаҳ ихамҵгылареи, аҭынхара аԥҟарақәа рыӷрагыларагьы шәҽацәышәыхьча.	0	1	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948039.mp3	Ахынҳәра Аллаҳ иахь ауп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948040.mp3	Амала аӡәьгы дыҟамзар, уигьы лара илтәуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948041.mp3	Уи маӡала инцәа диҳәеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948042.mp3	Сара сыхә зшьаша Аллаҳ иоуп.	0	1	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948249.mp3	Ауааԥсыра рыбжьарантәи ахацәа шәырзааигәахоума? Аиашазы шәарҭ иахзырҟьацәаз имаҳагьоу жәларык шәоуп!	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948250.mp3	Уи, иишаз зегьы ибзиаӡаны иаԥҵаны, раԥхьаӡагьы ауаҩԥсы анышә далихит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948251.mp3	Аиашамра иақәшәаз ирамхаҳәо ада, Аллаҳ, ажәа бааԥсы иаартны изҳәо бзиа ибаӡом.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948252.mp3	Адгьылтәылагьы еиқәҳаршәеит, иеиҭамҵуа ашьхақәа ықәҳаргылт. Уи адагьы игәазырҳагоу аҵиаақәа еизҳарҳаит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948253.mp3	Уажәшьҭа, агәыҭҟьара ианақәшәаша амш аҟынӡа урҭ рхы иазныжь.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948289.mp3	Уа азхаҵаҩцәа! Шәбеиареи шәыхшареи Аллаҳ игәалашәара аҟынтә шәацәхьанамкааит. Абри аҩыза ҟазҵаз, ацәыӡ зауз роуп.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948290.mp3	Ҳәарада, сынцәа иҟашәҵаз зегьы здыруа, избауа, насгьы изаҳауа иоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948291.mp3	Ҳара аҳра уи иаасҭа ишҳақәнагазгьы, насгьы уи амазарагьы злаимам ала, аҳас дышԥаҳхагыло?- рҳәеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948292.mp3	Ахьырхәра амш, имцны иҳаԥхьаӡон.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20948293.mp3	Уаҟа, ибашоу ажәак раҳаӡом.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972366.mp3	Аиашазы дара урҭ аҩнқәа ишәаԥырҳаԥуа ирыҩналар акәын.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972367.mp3	Уи, дангароугьы, данахьӡалакгьы ауааԥсыра драцәажәоит, аԥсыцқьақәа дреиуахоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972368.mp3	Ааи, уи амш азы, урҭ уаҳа ԥсыхәа рымамкәа иаанхоит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972369.mp3	Ҳәарада ари Аллаҳ изы кырӡа имариоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972370.mp3	Ирбарҭаӡами, ҳара ҳамчра иалҵшәаны дара рзы иагьа арахә-ашәахә ҳшахьеит.	1	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972449.mp3	Урҭ рыла хаҵеи ԥҳәыси шәакәны шәынхарц азы ԥҟарала ачма рышәҭ.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972450.mp3	Ииашаҵәҟьаны, ҳара, урҭ ԥаҳшәарц азы ажәмахҽ рзынаҳашьҭит. Умыццакын, ачҳара аарԥшы.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972451.mp3	Уи игәыҭҟьагоу бжьык ала иҟалоит, уи аамҭазы иаразнак рыблақәа аатны рыкәша-мыкәша инаԥшы-ааԥшуеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972452.mp3	Урҭ рыбжьара ԥынгылак, узахымԥауа ҳәаак аԥызҵазгьы иара иоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972453.mp3	Усҟан ицқьоу анышә ахь шәеиха теиеммум ҟашәҵа, шәнапала анышә шәнасны шәҿи шәнапи иахьышәшь.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972464.mp3	Абри азы сара акымзарак сҭахӡам, акызаҵәык исҭаху, ауааԥсыра Аллаҳ иахь ицартә амҩа ранылара ауп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972465.mp3	Ҳәарада, Ҭора ҳара илбааҳгеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972466.mp3	Урҭ аҽрыцқьаразгьы дрыцхраауам! Урҭ рзы хьаала иҭәу гәаҟрак ыҟоуп.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972467.mp3	Ҳабдуцәа абарҭ ишрымҵахырхәоз ҳбахьан,- ҳәа урҭгьы аҭак ҟарҵеит.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972468.mp3	Иашаҵәҟьаны, ауаҩыԥсы абзиара инаалом.	0	0	thirties	male		ab	
a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630	common_voice_ab_20972564.mp3	Ирзааираны иҟоу, ирзеиҭаҳҳәахьаз уи амш рыхьӡаанӡа урҟәаҵ, адунеи иалагәырӷьаны ихәмаруа аамҭа рхыргалааит.	0	0	thirties	male		ab	
